search_version,profile_id,candidate_json,sequence_draws,side_budget_when_both_completed,start_now_value_min,start_now_value_max,start_now_value_ratio,planning_policy_mean_side_pay,random_policy_mean_side_pay,planning_minus_random,planning_minus_random_se,planning_minus_random_lower_95,planning_gain_over_random,mean_change_in_task_mix,passes_start_now_value_balance,passes_planning_value,passes_sequence_variation,robust_ordering_certified,meets_all_targets,sequential_evidence_status,inclusion_probabilities_without_is,inclusion_probabilities_during_is,variant_separation_pass,trio_variants_distinct,trio_payoff_gap,trio_max_inclusion_probability_gap,cumulative_variants_distinct,cumulative_max_marginal_payoff_gap,cumulative_max_inclusion_probability_gap,simple_variants_distinct,simple_payoff_distribution_total_variation,simple_max_inclusion_probability_gap,side_budget_both,side_budget_main_only,side_budget_movie_only,side_budget_neither,side_upper_both,side_upper_main_only,side_upper_movie_only,side_upper_neither,derived_main_bonus,derived_movie_bonus,guaranteed_gap_both_over_main,guaranteed_gap_main_over_movie,guaranteed_gap_movie_over_neither,guaranteed_pct_both_over_main,guaranteed_pct_main_over_movie,guaranteed_pct_movie_over_neither,review_rank
parameter-search-v2,profile_0020,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":10,""start"":5}},""group_bonuses"":{""fives"":40,""trio_a"":30,""trio_b"":25},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""uniform"",""is_duration_probabilities"":{""4"":0.25,""5"":0.25,""6"":0.25,""7"":0.25},""is_start_probability"":0.1,""non_is_weights"":{""cumulative_a"":0.1,""cumulative_b"":0.2,""fives"":0.1,""simple_a"":0.15,""simple_b"":0.25,""trio_a"":0.1,""trio_b"":0.1},""profile_id"":""profile_0020"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.041965308286535,9.509716384769083,1.350434994841377,260.1666666666667,126.8575,133.30916666666667,0.6542491450119294,132.02683834244328,1.050857589552582,0.12954208333333334,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.46553103758986114, ""cumulative_b"": 0.7236195177371648, ""fives"": 0.46553103758986114, ""simple_a"": 0.617998667998668, ""simple_b"": 0.7962576639047226, ""trio_a"": 0.46553103758986114, ""trio_b"": 0.46553103758986114}","{""cumulative_a"": 0.33018599048010816, ""cumulative_b"": 0.5673705379587733, ""fives"": 0.33018599048010816, ""simple_a"": 0.4612803862803862, ""simple_b"": 0.650605113840408, ""trio_a"": 0.33018599048010816, ""trio_b"": 0.33018599048010816}",True,True,5,0.0,True,5,0.2580884801473037,True,0.15000000000000002,0.18932472756002178,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,26
parameter-search-v2,profile_0037,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":5},""cumulative_b"":{""cap"":10,""increase"":10,""start"":5}},""group_bonuses"":{""fives"":40,""trio_a"":25,""trio_b"":30},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""long"",""is_duration_probabilities"":{""4"":0.1,""5"":0.2,""6"":0.3,""7"":0.4},""is_start_probability"":0.1,""non_is_weights"":{""cumulative_a"":0.1,""cumulative_b"":0.15,""fives"":0.1,""simple_a"":0.25,""simple_b"":0.15,""trio_a"":0.15,""trio_b"":0.1},""profile_id"":""profile_0037"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.026636648130084,9.508071225425931,1.3531468469991548,261.675,134.60166666666666,127.07333333333334,0.6176426123470627,125.8627538131331,0.9440695385148773,0.11503694444444444,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.4590306752071458, ""cumulative_b"": 0.6107830894595601, ""fives"": 0.4590306752071458, ""simple_a"": 0.7905587059998824, ""simple_b"": 0.6107830894595601, ""trio_a"": 0.6107830894595601, ""trio_b"": 0.4590306752071458}","{""cumulative_a"": 0.3272768081591611, ""cumulative_b"": 0.45732870071105364, ""fives"": 0.3272768081591611, ""simple_a"": 0.6461834733893558, ""simple_b"": 0.45732870071105364, ""trio_a"": 0.45732870071105364, ""trio_b"": 0.3272768081591611}",True,True,5,0.15175241425241426,True,0,0.15175241425241426,True,0.15000000000000002,0.18885477267830214,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,27
parameter-search-v2,profile_0060,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":5,""start"":5}},""group_bonuses"":{""fives"":45,""trio_a"":30,""trio_b"":30},""infinite_scroll"":{""increase"":4,""start"":2},""is_duration_name"":""long"",""is_duration_probabilities"":{""4"":0.1,""5"":0.2,""6"":0.3,""7"":0.4},""is_start_probability"":0.1,""non_is_weights"":{""cumulative_a"":0.15,""cumulative_b"":0.1,""fives"":0.05,""simple_a"":0.15,""simple_b"":0.25,""trio_a"":0.2,""trio_b"":0.1},""profile_id"":""profile_0060"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.0944380317019595,9.620917652884238,1.3561211768842774,254.475,128.83875,125.63625,0.7972710551620927,124.0735987318823,0.9751433477893879,0.14538833333333334,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.6271469758311864, ""cumulative_b"": 0.47307535945306844, ""fives"": 0.26311262267144625, ""simple_a"": 0.6271469758311864, ""simple_b"": 0.8040053986261416, ""trio_a"": 0.7324373081339025, ""trio_b"": 0.47307535945306844}","{""cumulative_a"": 0.4650386507197653, ""cumulative_b"": 0.3329015841399743, ""fives"": 0.1770210998152175, ""simple_a"": 0.4650386507197653, ""simple_b"": 0.6552663238034755, ""trio_a"": 0.571832106661828, ""trio_b"": 0.3329015841399743}",True,True,0,0.25936194868083406,True,5,0.15407161637811795,True,0.15000000000000002,0.1902276730837102,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,28
parameter-search-v2,profile_0056,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":10,""start"":5},""cumulative_b"":{""cap"":10,""increase"":10,""start"":5}},""group_bonuses"":{""fives"":45,""trio_a"":25,""trio_b"":30},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""long"",""is_duration_probabilities"":{""4"":0.1,""5"":0.2,""6"":0.3,""7"":0.4},""is_start_probability"":0.1,""non_is_weights"":{""cumulative_a"":0.15,""cumulative_b"":0.1,""fives"":0.05,""simple_a"":0.25,""simple_b"":0.2,""trio_a"":0.1,""trio_b"":0.15},""profile_id"":""profile_0056"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.047088520322495,9.565713848434429,1.3573994169150403,272.10833333333335,141.91958333333332,130.18875,0.7091724282615616,128.79877204060733,0.9173416870469486,0.12838819444444444,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.6271469758311864, ""cumulative_b"": 0.47307535945306844, ""fives"": 0.26311262267144625, ""simple_a"": 0.8040053986261417, ""simple_b"": 0.7324373081339026, ""trio_a"": 0.47307535945306844, ""trio_b"": 0.6271469758311864}","{""cumulative_a"": 0.4650386507197653, ""cumulative_b"": 0.3329015841399743, ""fives"": 0.1770210998152175, ""simple_a"": 0.6552663238034756, ""simple_b"": 0.5718321066618282, ""trio_a"": 0.3329015841399743, ""trio_b"": 0.4650386507197653}",True,True,5,0.15407161637811795,True,0,0.15407161637811795,True,0.15000000000000002,0.08343421714164745,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,29
parameter-search-v2,profile_0070,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":5},""cumulative_b"":{""cap"":10,""increase"":5,""start"":0}},""group_bonuses"":{""fives"":40,""trio_a"":30,""trio_b"":30},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""long"",""is_duration_probabilities"":{""4"":0.1,""5"":0.2,""6"":0.3,""7"":0.4},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.15,""cumulative_b"":0.1,""fives"":0.1,""simple_a"":0.2,""simple_b"":0.2,""trio_a"":0.15,""trio_b"":0.1},""profile_id"":""profile_0070"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.031599681614009,9.560710247224794,1.3596778372101896,254.93333333333334,131.61666666666667,123.31666666666666,0.7016572189488157,121.94141851752698,0.9369380777510447,0.1423675,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.6058556639438992, ""cumulative_b"": 0.45443592355357065, ""fives"": 0.4544359235535706, ""simple_a"": 0.7124904507257449, ""simple_b"": 0.7124904507257449, ""trio_a"": 0.6058556639438992, ""trio_b"": 0.4544359235535706}","{""cumulative_a"": 0.4538703943115707, ""cumulative_b"": 0.3246049701932055, ""fives"": 0.3246049701932055, ""simple_a"": 0.559222150398621, ""simple_b"": 0.559222150398621, ""trio_a"": 0.4538703943115707, ""trio_b"": 0.3246049701932055}",True,True,0,0.15141974039032863,True,5,0.15141974039032857,True,0.15000000000000002,0.0,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,30
parameter-search-v2,profile_0096,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":5,""start"":0}},""group_bonuses"":{""fives"":40,""trio_a"":25,""trio_b"":30},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""uniform"",""is_duration_probabilities"":{""4"":0.25,""5"":0.25,""6"":0.25,""7"":0.25},""is_start_probability"":0.1,""non_is_weights"":{""cumulative_a"":0.15,""cumulative_b"":0.1,""fives"":0.1,""simple_a"":0.2,""simple_b"":0.2,""trio_a"":0.1,""trio_b"":0.15},""profile_id"":""profile_0096"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.002026461773255,9.548288567287461,1.3636464556961083,261.875,119.23166666666667,142.64333333333335,0.6105478175737383,141.44665961088882,1.1963544360418794,0.12265819444444444,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.6058556639438992, ""cumulative_b"": 0.45443592355357065, ""fives"": 0.4544359235535706, ""simple_a"": 0.7124904507257449, ""simple_b"": 0.7124904507257449, ""trio_a"": 0.4544359235535706, ""trio_b"": 0.6058556639438992}","{""cumulative_a"": 0.4538703943115708, ""cumulative_b"": 0.3246049701932055, ""fives"": 0.3246049701932055, ""simple_a"": 0.559222150398621, ""simple_b"": 0.559222150398621, ""trio_a"": 0.3246049701932055, ""trio_b"": 0.4538703943115708}",True,True,5,0.15141974039032863,True,0,0.15141974039032857,True,0.15000000000000002,0.0,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,31
parameter-search-v2,profile_0062,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":10,""start"":5},""cumulative_b"":{""cap"":10,""increase"":10,""start"":5}},""group_bonuses"":{""fives"":40,""trio_a"":25,""trio_b"":30},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""uniform"",""is_duration_probabilities"":{""4"":0.25,""5"":0.25,""6"":0.25,""7"":0.25},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.15,""cumulative_b"":0.1,""fives"":0.1,""simple_a"":0.2,""simple_b"":0.15,""trio_a"":0.1,""trio_b"":0.2},""profile_id"":""profile_0062"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.057927017844496,9.637168171300178,1.36543890960258,259.775,138.49833333333333,121.27666666666667,0.6619058025214857,119.97933129372456,0.8756543400040915,0.12043138888888888,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.6058556639438991, ""cumulative_b"": 0.45443592355357065, ""fives"": 0.45443592355357065, ""simple_a"": 0.7124904507257448, ""simple_b"": 0.6058556639438992, ""trio_a"": 0.45443592355357065, ""trio_b"": 0.7124904507257449}","{""cumulative_a"": 0.4538703943115708, ""cumulative_b"": 0.3246049701932055, ""fives"": 0.3246049701932055, ""simple_a"": 0.559222150398621, ""simple_b"": 0.4538703943115708, ""trio_a"": 0.3246049701932055, ""trio_b"": 0.559222150398621}",True,True,5,0.25805452717217425,True,0,0.15141974039032846,True,0.15000000000000002,0.10663478678184557,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,32
parameter-search-v2,profile_0043,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":10,""start"":5},""cumulative_b"":{""cap"":10,""increase"":5,""start"":10}},""group_bonuses"":{""fives"":40,""trio_a"":25,""trio_b"":30},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""short"",""is_duration_probabilities"":{""4"":0.4,""5"":0.3,""6"":0.2,""7"":0.1},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.2,""cumulative_b"":0.1,""fives"":0.15,""simple_a"":0.15,""simple_b"":0.2,""trio_a"":0.1,""trio_b"":0.1},""profile_id"":""profile_0043"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.317394915838685,10.0,1.3666065744729383,257.21666666666664,138.59541666666667,118.62125,0.6438682066727597,117.3592683149214,0.8558814775620888,0.143315,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.7124904507257448, ""cumulative_b"": 0.45443592355357065, ""fives"": 0.6058556639438991, ""simple_a"": 0.6058556639438992, ""simple_b"": 0.7124904507257448, ""trio_a"": 0.4544359235535706, ""trio_b"": 0.4544359235535706}","{""cumulative_a"": 0.559222150398621, ""cumulative_b"": 0.3246049701932055, ""fives"": 0.4538703943115708, ""simple_a"": 0.4538703943115708, ""simple_b"": 0.559222150398621, ""trio_a"": 0.3246049701932055, ""trio_b"": 0.3246049701932055}",True,True,5,0.0,True,5,0.25805452717217414,True,0.15000000000000002,0.10663478678184557,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,33
parameter-search-v2,profile_0090,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":5,""start"":10}},""group_bonuses"":{""fives"":40,""trio_a"":25,""trio_b"":25},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""short"",""is_duration_probabilities"":{""4"":0.4,""5"":0.3,""6"":0.2,""7"":0.1},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.1,""cumulative_b"":0.1,""fives"":0.15,""simple_a"":0.15,""simple_b"":0.2,""trio_a"":0.2,""trio_b"":0.1},""profile_id"":""profile_0090"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.312686426611665,10.0,1.367486504495654,269.98333333333335,127.83166666666666,142.15166666666667,0.5473581345624746,141.07884472292423,1.1120223210211346,0.12102111111111112,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.45443592355357065, ""cumulative_b"": 0.45443592355357065, ""fives"": 0.6058556639438992, ""simple_a"": 0.6058556639438992, ""simple_b"": 0.7124904507257448, ""trio_a"": 0.7124904507257449, ""trio_b"": 0.45443592355357065}","{""cumulative_a"": 0.3246049701932055, ""cumulative_b"": 0.3246049701932055, ""fives"": 0.4538703943115708, ""simple_a"": 0.4538703943115708, ""simple_b"": 0.559222150398621, ""trio_a"": 0.559222150398621, ""trio_b"": 0.3246049701932055}",True,True,0,0.25805452717217425,True,10,0.0,True,0.15000000000000002,0.10663478678184557,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,34
parameter-search-v2,profile_0021,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":5,""start"":10}},""group_bonuses"":{""fives"":40,""trio_a"":25,""trio_b"":25},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""short"",""is_duration_probabilities"":{""4"":0.4,""5"":0.3,""6"":0.2,""7"":0.1},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.1,""cumulative_b"":0.15,""fives"":0.15,""simple_a"":0.15,""simple_b"":0.15,""trio_a"":0.2,""trio_b"":0.1},""profile_id"":""profile_0021"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.298495985194924,10.0,1.3701453039482525,264.2,128.74041666666668,135.45958333333334,0.5548411725487216,134.37209463513784,1.0521915870760608,0.12512319444444445,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.44858768682298095, ""cumulative_b"": 0.5991603984251044, ""fives"": 0.5991603984251044, ""simple_a"": 0.5991603984251044, ""simple_b"": 0.5991603984251044, ""trio_a"": 0.7061830326536209, ""trio_b"": 0.44858768682298095}","{""cumulative_a"": 0.3219205630970337, ""cumulative_b"": 0.450255871579401, ""fives"": 0.450255871579401, ""simple_a"": 0.450255871579401, ""simple_b"": 0.450255871579401, ""trio_a"": 0.5551353874883287, ""trio_b"": 0.3219205630970337}",True,True,0,0.25759534583064,True,10,0.15057271160212343,True,0.15000000000000002,0.0,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,35
parameter-search-v2,profile_0005,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":10,""start"":5}},""group_bonuses"":{""fives"":40,""trio_a"":30,""trio_b"":25},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""uniform"",""is_duration_probabilities"":{""4"":0.25,""5"":0.25,""6"":0.25,""7"":0.25},""is_start_probability"":0.1,""non_is_weights"":{""cumulative_a"":0.1,""cumulative_b"":0.1,""fives"":0.1,""simple_a"":0.2,""simple_b"":0.15,""trio_a"":0.2,""trio_b"":0.15},""profile_id"":""profile_0005"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.0145739179817195,9.612509201335659,1.370362521477489,257.6666666666667,127.45875,130.20791666666668,0.6645177872160577,128.9054618037232,1.0215690697317108,0.12399569444444446,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.45443592355357065, ""cumulative_b"": 0.45443592355357065, ""fives"": 0.45443592355357065, ""simple_a"": 0.7124904507257448, ""simple_b"": 0.6058556639438992, ""trio_a"": 0.7124904507257449, ""trio_b"": 0.6058556639438992}","{""cumulative_a"": 0.3246049701932055, ""cumulative_b"": 0.3246049701932055, ""fives"": 0.3246049701932055, ""simple_a"": 0.559222150398621, ""simple_b"": 0.4538703943115707, ""trio_a"": 0.559222150398621, ""trio_b"": 0.4538703943115707}",True,True,5,0.10663478678184568,True,5,0.0,True,0.15000000000000002,0.10663478678184557,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,36
parameter-search-v2,profile_0072,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":5,""start"":10}},""group_bonuses"":{""fives"":40,""trio_a"":30,""trio_b"":25},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""long"",""is_duration_probabilities"":{""4"":0.1,""5"":0.2,""6"":0.3,""7"":0.4},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.1,""cumulative_b"":0.2,""fives"":0.15,""simple_a"":0.15,""simple_b"":0.15,""trio_a"":0.15,""trio_b"":0.1},""profile_id"":""profile_0072"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.291218753777079,10.0,1.3715128207914058,250.64166666666668,131.81458333333333,118.82708333333333,0.6733292507379799,117.5073580018869,0.901471448214822,0.14638500000000002,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.4485876868229809, ""cumulative_b"": 0.7061830326536208, ""fives"": 0.5991603984251043, ""simple_a"": 0.5991603984251043, ""simple_b"": 0.5991603984251043, ""trio_a"": 0.5991603984251043, ""trio_b"": 0.4485876868229809}","{""cumulative_a"": 0.3219205630970337, ""cumulative_b"": 0.5551353874883287, ""fives"": 0.45025587157940095, ""simple_a"": 0.450255871579401, ""simple_b"": 0.450255871579401, ""trio_a"": 0.45025587157940095, ""trio_b"": 0.3219205630970337}",True,True,5,0.15057271160212338,True,10,0.2575953458306399,True,0.15000000000000002,0.0,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,37
parameter-search-v2,profile_0082,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":5},""cumulative_b"":{""cap"":10,""increase"":5,""start"":0}},""group_bonuses"":{""fives"":40,""trio_a"":30,""trio_b"":25},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""uniform"",""is_duration_probabilities"":{""4"":0.25,""5"":0.25,""6"":0.25,""7"":0.25},""is_start_probability"":0.1,""non_is_weights"":{""cumulative_a"":0.2,""cumulative_b"":0.1,""fives"":0.1,""simple_a"":0.15,""simple_b"":0.15,""trio_a"":0.2,""trio_b"":0.1},""profile_id"":""profile_0082"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.00906884136253,9.620278439321668,1.372547289384524,249.25,128.87,120.38,0.6473507395273531,119.11119255052638,0.9341196554667494,0.12430333333333332,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.7124904507257449, ""cumulative_b"": 0.45443592355357065, ""fives"": 0.45443592355357065, ""simple_a"": 0.6058556639438992, ""simple_b"": 0.6058556639438992, ""trio_a"": 0.7124904507257449, ""trio_b"": 0.45443592355357065}","{""cumulative_a"": 0.559222150398621, ""cumulative_b"": 0.3246049701932055, ""fives"": 0.3246049701932055, ""simple_a"": 0.4538703943115708, ""simple_b"": 0.4538703943115708, ""trio_a"": 0.559222150398621, ""trio_b"": 0.3246049701932055}",True,True,5,0.25805452717217425,True,5,0.25805452717217425,True,0.15000000000000002,0.0,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,38
parameter-search-v2,profile_0089,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":5,""start"":10}},""group_bonuses"":{""fives"":40,""trio_a"":30,""trio_b"":30},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""short"",""is_duration_probabilities"":{""4"":0.4,""5"":0.3,""6"":0.2,""7"":0.1},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.15,""cumulative_b"":0.15,""fives"":0.15,""simple_a"":0.15,""simple_b"":0.15,""trio_a"":0.15,""trio_b"":0.1},""profile_id"":""profile_0089"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.280587529962534,10.0,1.3735155245158437,242.95833333333334,133.31291666666667,109.64541666666666,0.7602844759738829,108.15525909375785,0.8224665651927952,0.1680352777777778,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.5928189457601223, ""cumulative_b"": 0.5928189457601223, ""fives"": 0.5928189457601223, ""simple_a"": 0.5928189457601223, ""simple_b"": 0.5928189457601223, ""trio_a"": 0.5928189457601223, ""trio_b"": 0.4430863254392667}","{""cumulative_a"": 0.4467787114845938, ""cumulative_b"": 0.4467787114845938, ""fives"": 0.4467787114845938, ""simple_a"": 0.4467787114845938, ""simple_b"": 0.4467787114845938, ""trio_a"": 0.4467787114845938, ""trio_b"": 0.319327731092437}",True,True,0,0.1497326203208556,True,10,0.0,True,0.15000000000000002,0.0,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,39
