search_version,profile_id,task_id,mean_start_now_points_per_card,start_now_rounds_1_20_mean,start_now_rounds_21_60_mean,start_now_rounds_61_80_mean,start_now_round_min,start_now_round_max,start_now_round_coverage,mean_ordinary_appearances,mean_planning_policy_selections,selection_rate_when_available,mean_planning_policy_contribution,inclusion_probability_without_is,inclusion_probability_during_is
parameter-search-v2,profile_0005,cumulative_b,9.354306343050819,9.749660137270734,9.658338829457849,8.350887576016842,5.0,9.75,1.0,32.93333333333333,0.0,0.0,0.0,0.45443592355357065,0.3246049701932055
parameter-search-v2,profile_0005,infinite_scroll,8.530861354931897,8.96806255322104,8.541059066382356,8.07326473374184,5.0,11.698275862068966,1.0,27.155,0.0,0.0,0.0,1.0,1.0
parameter-search-v2,profile_0005,simple_a,9.500078357579453,9.482656135537969,9.486304812225384,9.545047670329073,9.033942558746736,9.814356435643564,1.0,53.041666666666664,9.831666666666667,0.18535742340926945,142.36666666666667,0.7124904507257448,0.559222150398621
parameter-search-v2,profile_0005,simple_b,8.477092627404192,8.520109127250223,8.451087241891774,8.486086898582997,8.130841121495328,9.0,1.0,44.355,5.18,0.11678502987261864,75.6,0.6058556639438992,0.4538703943115707
parameter-search-v2,profile_0006,trio_a,9.630015852305538,10.0,10.0,8.520063409222153,0.0,10.0,1.0,53.928333333333335,3.756666666666667,0.06966035170133202,27.2,0.7324373081339025,0.571832106661828
parameter-search-v2,profile_0006,trio_b,9.393530641609873,10.0,10.0,7.574122566439489,0.0,10.0,1.0,33.733333333333334,0.915,0.027124505928853754,1.75,0.47307535945306844,0.3329015841399743
parameter-search-v2,profile_0006,fives,6.306410786170032,8.0,7.6293039375618275,1.9670352695564717,0.0,8.0,1.0,18.836666666666666,0.0,0.0,0.0,0.26311262267144625,0.1770210998152175
parameter-search-v2,profile_0006,cumulative_a,8.267769899519303,9.249536297470634,9.006504341913153,5.808534616780274,0.0,9.25,1.0,33.93666666666667,0.0,0.0,0.0,0.47307535945306844,0.3329015841399743
parameter-search-v2,profile_0006,cumulative_b,9.466094401225455,9.75,9.721159286888527,8.672059031124764,5.0,9.75,1.0,45.306666666666665,0.0,0.0,0.0,0.6271469758311863,0.4650386507197653
parameter-search-v2,profile_0006,infinite_scroll,6.736920884095066,7.254591796662993,6.752122181485765,6.188847376745743,2.0,10.845070422535212,1.0,28.628333333333334,0.0,0.0,0.0,1.0,1.0
parameter-search-v2,profile_0006,simple_a,9.514684349951647,9.561941276774807,9.497412113645755,9.50197189574027,8.946784922394679,9.934782608695652,1.0,60.185,10.341666666666667,0.17183129794245522,153.00833333333333,0.8040053986261416,0.6552663238034755
parameter-search-v2,profile_0006,simple_b,8.521388114922326,8.508238252578678,8.550167611000136,8.476978985110355,8.041666666666666,8.951841359773372,1.0,45.445,4.986666666666666,0.10972970990574687,74.19166666666666,0.6271469758311864,0.46503865071976525
parameter-search-v2,profile_0007,trio_a,9.63589246428562,10.0,10.0,8.54356985714248,0.0,10.0,1.0,54.43666666666667,4.96,0.09111505725307698,39.6,0.7138395660067488,0.5591552410437859
parameter-search-v2,profile_0007,trio_b,9.564836780340897,10.0,10.0,8.259347121363591,0.0,10.0,1.0,45.795,1.45,0.03166284528878698,5.2,0.6068133878505396,0.45368284965808187
parameter-search-v2,profile_0007,fives,7.116568992776611,9.0,8.632258015796083,2.2017599395142784,0.0,9.0,1.0,19.161666666666665,0.0,0.0,0.0,0.2520934947405536,0.17243051066580478
parameter-search-v2,profile_0007,cumulative_a,10.0,10.0,10.0,10.0,10.0,10.0,1.0,46.053333333333335,0.5383333333333333,0.011689345686160972,5.383333333333334,0.6068133878505396,0.45368284965808187
parameter-search-v2,profile_0007,cumulative_b,9.469201186070334,9.75,9.722896999330828,8.681010745619684,5.0,9.75,1.0,46.335,0.0,0.0,0.0,0.6068133878505396,0.45368284965808187
parameter-search-v2,profile_0007,infinite_scroll,8.159559418167927,8.532997271374036,8.130851964172837,7.843536472951992,5.0,11.05,1.0,15.821666666666667,0.0,0.0,0.0,1.0,1.0
parameter-search-v2,profile_0007,simple_a,9.461005736659775,9.440019097728102,9.46406291094988,9.475878027011237,9.142857142857142,10.0997150997151,1.0,46.053333333333335,7.67,0.16654603358425016,114.775,0.6068133878505396,0.45368284965808187
parameter-search-v2,profile_0007,simple_b,8.514025638194424,8.457599548086957,8.538783634248544,8.520935736193646,8.15548780487805,8.861788617886178,1.0,46.343333333333334,5.381666666666667,0.11612601596777673,80.65833333333333,0.6068133878505396,0.45368284965808187
parameter-search-v2,profile_0008,trio_a,7.848853792951002,8.333333333333316,8.33257299270071,6.396935853069271,0.0,8.333333333333327,1.0,34.67666666666667,0.0,0.0,0.0,0.4590306752071458,0.3272768081591611
parameter-search-v2,profile_0008,trio_b,9.419015240547449,10.0,10.0,7.676060962189796,0.0,10.0,1.0,34.718333333333334,3.1416666666666666,0.09049013489510825,21.4,0.4590306752071458,0.3272768081591611
parameter-search-v2,profile_0008,fives,8.22933186945097,9.0,9.0,5.917327477803882,0.0,9.0,1.0,46.38333333333333,0.0,0.0,0.0,0.6107830894595601,0.45732870071105364
parameter-search-v2,profile_0008,cumulative_a,8.527388313726115,9.25,9.17125891629549,6.517035422313486,0.0,9.25,1.0,46.486666666666665,0.0,0.0,0.0,0.6107830894595601,0.45732870071105364
parameter-search-v2,profile_0008,cumulative_b,9.375041667481591,9.749851440673313,9.670828191767749,8.408658845717556,5.0,9.75,1.0,34.83833333333333,0.0,0.0,0.0,0.4590306752071458,0.3272768081591611
parameter-search-v2,profile_0008,infinite_scroll,6.213986814174071,6.679749780099515,6.229549642582301,5.717098191432165,2.0,10.153846153846153,1.0,15.645,0.0,0.0,0.0,1.0,1.0
parameter-search-v2,profile_0008,simple_a,9.479142116872733,9.46286369223814,9.505290508528224,9.44312375819634,9.00611620795107,10.0,1.0,46.218333333333334,9.063333333333333,0.1960982294183405,128.90833333333333,0.6107830894595601,0.45732870071105364
parameter-search-v2,profile_0008,simple_b,8.510799509282926,8.524631670779828,8.496849742490655,8.524866881370565,8.175675675675675,8.9438202247191,1.0,61.03333333333333,7.795,0.1277170944838886,112.03333333333333,0.7905587059998825,0.6461834733893558
parameter-search-v2,profile_0009,trio_a,9.625294610895608,10.0,10.0,8.501178443582432,0.0,10.0,1.0,53.24666666666667,4.371666666666667,0.08210216601978215,33.75,0.7205583374314024,0.563371286436302
parameter-search-v2,profile_0009,trio_b,9.55437742165669,10.0,10.0,8.21750968662676,0.0,10.0,1.0,44.80166666666667,1.3383333333333334,0.029872400580335554,4.55,0.613983668550232,0.4573943342519194
parameter-search-v2,profile_0009,fives,6.287510883904322,8.0,7.614347244990647,1.9213490456359974,0.0,8.0,1.0,18.58,0.0,0.0,0.0,0.2558098763981117,0.17391007685125334
parameter-search-v2,profile_0009,cumulative_a,8.227898517561483,9.249399528365128,8.99568474985554,5.670825042169724,0.0,9.25,1.0,33.24,0.0,0.0,0.0,0.46112244308838735,0.3271643475203847
parameter-search-v2,profile_0009,cumulative_b,8.498154467612567,9.25,9.15689113293023,6.4288356045898025,0.0,9.25,1.0,45.37166666666667,0.0,0.0,0.0,0.613983668550232,0.4573943342519194
parameter-search-v2,profile_0009,infinite_scroll,6.218850927611836,6.643848781934923,6.24753130490993,5.7364923186925605,2.0,10.15625,1.0,26.378333333333334,0.0,0.0,0.0,1.0,1.0
parameter-search-v2,profile_0009,simple_a,9.471965041979704,9.484251787933664,9.42595332805158,9.55170172388199,8.948051948051948,9.849246231155778,1.0,53.651666666666664,9.196666666666667,0.17141437047622007,136.33333333333334,0.7205583374314024,0.563371286436302
parameter-search-v2,profile_0009,simple_b,8.512010756760176,8.477122410189965,8.528024721915054,8.514871173020628,8.002915451895044,8.988919667590027,1.0,44.73,5.093333333333334,0.11386839555853641,75.81666666666666,0.613983668550232,0.4573943342519194
parameter-search-v2,profile_0010,trio_a,9.557999124794758,10.0,10.0,8.231996499179036,0.0,10.0,1.0,45.725,4.97,0.10869327501366867,40.2,0.6068133878505396,0.4536828496580818
parameter-search-v2,profile_0010,trio_b,8.026799699275042,8.333333333333375,8.333333333333375,7.107198797100041,0.0,8.333333333333382,1.0,54.26166666666666,0.0,0.0,0.0,0.7138395660067488,0.5591552410437859
parameter-search-v2,profile_0010,fives,7.086141586339098,8.996853146853146,8.602365873554296,2.1429814513946512,0.0,9.0,1.0,18.785,0.0,0.0,0.0,0.2520934947405536,0.17243051066580478
parameter-search-v2,profile_0010,cumulative_a,8.505581562060858,9.25,9.162844528862546,6.446637190518341,0.0,9.25,1.0,45.745,0.0,0.0,0.0,0.6068133878505396,0.4536828496580818
parameter-search-v2,profile_0010,cumulative_b,9.466181935242785,9.75,9.720358046670695,8.67401164762975,5.0,9.75,1.0,45.74166666666667,0.0,0.0,0.0,0.6068133878505396,0.4536828496580818
parameter-search-v2,profile_0010,infinite_scroll,7.213246820063402,7.841950138638434,7.191798317483712,6.627440506647754,2.0,12.166666666666666,1.0,18.506666666666668,0.0,0.0,0.0,1.0,1.0
parameter-search-v2,profile_0010,simple_a,9.467970636899459,9.51330710265976,9.440470298133649,9.477634848670776,9.00297619047619,9.85632183908046,1.0,45.67666666666667,9.176666666666666,0.20090491133328467,130.63333333333333,0.6068133878505396,0.4536828496580818
parameter-search-v2,profile_0010,simple_b,8.472881774261616,8.49419526517983,8.450580389384815,8.496171053097003,7.897058823529412,8.826086956521738,1.0,45.55833333333333,5.8533333333333335,0.12847997073349185,84.61666666666666,0.6068133878505396,0.4536828496580818
parameter-search-v2,profile_0011,trio_a,8.015447739460695,8.333333333333375,8.333333333333375,7.061790957842659,0.0,8.333333333333382,1.0,53.33166666666666,0.0,0.0,0.0,0.7205583374314024,0.563371286436302
parameter-search-v2,profile_0011,trio_b,9.628174445145632,10.0,10.0,8.512697780582528,0.0,10.0,1.0,53.443333333333335,5.711666666666667,0.10687332376972494,46.9,0.7205583374314024,0.563371286436302
parameter-search-v2,profile_0011,fives,7.0105283888758025,8.996511627906976,8.48162863515827,2.08234465727969,0.0,9.0,1.0,18.126666666666665,0.0,0.0,0.0,0.2558098763981117,0.17391007685125334
parameter-search-v2,profile_0011,cumulative_a,9.362877299016201,9.74963750456754,9.661390929420245,8.37908983265678,5.0,9.75,1.0,33.388333333333335,0.0,0.0,0.0,0.46112244308838735,0.3271643475203847
parameter-search-v2,profile_0011,cumulative_b,10.0,10.0,10.0,10.0,10.0,10.0,1.0,44.965,1.7816666666666667,0.03962341080099337,17.816666666666666,0.613983668550232,0.4573943342519194
parameter-search-v2,profile_0011,infinite_scroll,8.153433605636074,8.475170276317495,8.152611153408879,7.833341839409042,5.0,11.364285714285714,1.0,26.72,0.0,0.0,0.0,1.0,1.0
parameter-search-v2,profile_0011,simple_a,9.481831019574424,9.42687459732103,9.505839163244069,9.488771154488523,8.975155279503106,9.908814589665653,1.0,45.09166666666667,7.46,0.16544076880428757,109.94166666666666,0.613983668550232,0.4573943342519194
parameter-search-v2,profile_0011,simple_b,8.512393810408364,8.510412634102732,8.50903944451805,8.521083718494621,8.15126050420168,8.954802259887005,1.0,44.93333333333333,5.046666666666667,0.11231454005934718,74.95,0.613983668550232,0.4573943342519194
parameter-search-v2,profile_0012,trio_a,7.839035188069275,8.333333333333313,8.333333333333309,6.356140752277167,0.0,8.33333333333333,1.0,33.635,0.0,0.0,0.0,0.47307535945306844,0.3329015841399743
parameter-search-v2,profile_0012,trio_b,9.408030730093175,10.0,10.0,7.632122920372703,0.0,10.0,1.0,33.70166666666667,3.0816666666666666,0.09143959250284357,20.9,0.47307535945306844,0.3329015841399743
parameter-search-v2,profile_0012,fives,7.100891000373773,9.0,8.562477418765784,2.2786091639635195,0.0,9.0,1.0,18.645,0.0,0.0,0.0,0.26311262267144625,0.1770210998152175
parameter-search-v2,profile_0012,cumulative_a,9.509169783929854,9.75,9.736739234844674,8.81320066603007,5.0,9.75,1.0,53.88,0.0,0.0,0.0,0.7324373081339025,0.571832106661828
parameter-search-v2,profile_0012,cumulative_b,9.463392168267651,9.75,9.720500493398955,8.662567686272693,5.0,9.75,1.0,45.615,0.0,0.0,0.0,0.6271469758311863,0.4650386507197653
parameter-search-v2,profile_0012,infinite_scroll,8.862999537805617,9.352530064056918,8.840272987526854,8.41892211211184,5.0,12.69672131147541,1.0,29.201666666666668,0.0,0.0,0.0,1.0,1.0
parameter-search-v2,profile_0012,simple_a,9.48706581200354,9.452807208412766,9.498740749217124,9.497974541167144,8.876404494382022,9.912280701754385,1.0,45.415,9.08,0.1999339425300011,128.4,0.6271469758311863,0.4650386507197653
parameter-search-v2,profile_0012,simple_b,8.492639346737267,8.493310138587363,8.498562339309029,8.48012256974365,8.112582781456954,8.803611738148984,1.0,59.906666666666666,7.838333333333333,0.13084242154462497,112.38333333333334,0.8040053986261416,0.6552663238034755
parameter-search-v2,profile_0013,trio_a,9.39445226370977,10.0,10.0,7.577809054839085,0.0,10.0,1.0,35.27166666666667,1.6183333333333334,0.04588196380475358,6.85,0.48995390574337944,0.34189389901464207
parameter-search-v2,profile_0013,trio_b,7.978996098487774,8.333333333333359,8.33333333333336,6.915984393951017,0.0,8.333333333333366,1.0,47.025,0.0,0.0,0.0,0.6445768498787073,0.47681633382097777
parameter-search-v2,profile_0013,fives,6.370122547299645,8.0,7.6847658035676005,2.110958582063378,0.0,8.0,1.0,19.543333333333333,0.0,0.0,0.0,0.2737745098039216,0.18194281208987093
parameter-search-v2,profile_0013,cumulative_a,8.297039706615475,9.24974387811599,9.032530453603956,5.873354041138002,0.0,9.25,1.0,35.211666666666666,0.0,0.0,0.0,0.48995390574337944,0.34189389901464207
parameter-search-v2,profile_0013,cumulative_b,10.0,10.0,10.0,10.0,10.0,10.0,1.0,35.42166666666667,1.0533333333333332,0.02973697830894462,10.533333333333333,0.48995390574337944,0.34189389901464207
